,first_name,last_name,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,owns_car,tenure,address,postcode,state,property_valuation,Rank,age,age_group,RA_CODE_2016,RA_NAME_2016,RATIO,PERCENTAGE,Profit
930,Craggy,Happel,Male,37,Manufacturing,High Net Worth,Yes,8,23 Del Sol Alley,3064,VIC,6,859,43.0,40-49,20.0,Major Cities of Australia,1.0,100.0,598.3997999999999
931,Frieda,Tavinor,Female,43,Financial Services,Affluent Customer,No,10,7 Mallory Lane,3064,VIC,6,972,23.0,18-29,20.0,Major Cities of Australia,1.0,100.0,378.1404
932,Stearne,Trolley,Male,42,Financial Services,High Net Worth,No,14,638 Caliangt Avenue,2137,NSW,11,450,40.0,30-39,10.0,Major Cities of Australia,1.0,100.0,464.59479999999996
933,Tristam,Larose,Male,70,Financial Services,Mass Customer,No,17,9645 Moose Terrace,2137,NSW,11,455,37.0,30-39,10.0,Major Cities of Australia,1.0,100.0,509.6338
934,Briana,Trill,Female,5,Health,High Net Worth,No,11,0433 La Follette Road,2137,NSW,11,672,77.0,70+,10.0,Major Cities of Australia,1.0,100.0,540.4305
935,Dory,Malpass,Female,19,Financial Services,Affluent Customer,Yes,13,3653 Steensland Road,4103,QLD,8,455,49.0,40-49,30.0,Major Cities of Australia,1.0,100.0,522.1981
936,Marcellina,Baynton,Female,60,Financial Services,Mass Customer,No,16,56 Comanche Terrace,3141,VIC,10,455,75.0,70+,20.0,Major Cities of Australia,1.0,100.0,635.8613999999999
937,Gregorius,Leal,Male,7,Retail,Affluent Customer,Yes,21,66 Merry Court,2033,NSW,12,455,70.0,60-69,10.0,Major Cities of Australia,1.0,100.0,638.0649999999999
938,Kori,Sparsholt,Female,59,Financial Services,Mass Customer,Yes,19,37 Rigney Park,2171,NSW,9,455,81.0,70+,10.0,Major Cities of Australia,1.0,100.0,662.6066999999999
939,Tina,Dunstan,Female,13,Retail,Affluent Customer,No,13,98555 Victoria Hill,2171,NSW,7,483,83.0,70+,10.0,Major Cities of Australia,1.0,100.0,615.1734
940,Davide,Senten,Male,22,Manufacturing,Mass Customer,No,11,23737 Bartillon Street,2171,NSW,9,688,81.0,70+,10.0,Major Cities of Australia,1.0,100.0,669.2194
941,Lucky,Klainman,Female,24,Retail,Mass Customer,No,8,0796 Barnett Plaza,3758,VIC,4,455,74.0,70+,21.0,Inner Regional Australia,1.0,100.0,651.78
942,Lela,Billing,Female,38,Financial Services,Mass Customer,Yes,18,095 Glacier Hill Circle,2571,NSW,7,468,51.0,50-59,11.0,Inner Regional Australia,1.0,100.0,502.5024
943,Ceciley,Harg,Female,50,Retail,Mass Customer,Yes,4,409 Starling Lane,4172,QLD,7,471,31.0,30-39,30.0,Major Cities of Australia,1.0,100.0,629.0228999999999
944,Torry,de la Valette Parisot,Male,95,Telecommunications,Mass Customer,Yes,18,36963 Pierstorff Terrace,3168,VIC,9,471,55.0,50-59,20.0,Major Cities of Australia,1.0,100.0,782.6870999999999
945,Irvine,Headon,Male,99,IT,Affluent Customer,Yes,20,9 Hovde Way,2322,NSW,5,473,65.0,60-69,10.0,Major Cities of Australia,0.9956143,99.5614274,666.9243588473099
946,Irvine,Headon,Male,99,IT,Affluent Customer,Yes,20,9 Hovde Way,2322,NSW,5,473,65.0,60-69,11.0,Inner Regional Australia,0.0043857,0.4385726,527.97604115269
947,Gabey,Kennicott,Female,55,Financial Services,Affluent Customer,No,17,8 Fordem Place,2322,NSW,6,552,63.0,60-69,10.0,Major Cities of Australia,0.9956143,99.5614274,500.54405884730994
948,Gabey,Kennicott,Female,55,Financial Services,Affluent Customer,No,17,8 Fordem Place,2322,NSW,6,552,63.0,60-69,11.0,Inner Regional Australia,0.0043857,0.4385726,361.5957411526899
949,Vyky,Pegg,Female,64,Manufacturing,Mass Customer,Yes,11,31854 Anniversary Terrace,2322,NSW,7,988,78.0,70+,10.0,Major Cities of Australia,0.9956143,99.5614274,709.07545884731
950,Vyky,Pegg,Female,64,Manufacturing,Mass Customer,Yes,11,31854 Anniversary Terrace,2322,NSW,7,988,78.0,70+,11.0,Inner Regional Australia,0.0043857,0.4385726,570.12714115269
951,Blondie,Borsi,Female,43,Financial Services,High Net Worth,No,11,780 Norway Maple Hill,2565,NSW,8,478,26.0,18-29,10.0,Major Cities of Australia,1.0,100.0,379.5794
952,Bertrando,Carass,Male,45,Property,Mass Customer,No,8,1 Quincy Road,2565,NSW,5,983,65.0,60-69,10.0,Major Cities of Australia,1.0,100.0,653.7209999999999
953,Georgi,Borsi,Male,29,Manufacturing,High Net Worth,No,11,59 Garrison Terrace,3215,VIC,4,485,52.0,50-59,20.0,Major Cities of Australia,1.0,100.0,581.2542
954,Kelsey,Hatt,Female,69,Financial Services,High Net Worth,No,8,309 Maple Wood Pass,3930,VIC,6,486,55.0,50-59,20.0,Major Cities of Australia,1.0,100.0,547.7125
955,Bevvy,Openshaw,Female,68,Financial Services,Affluent Customer,Yes,10,902 Westend Lane,2318,NSW,3,486,46.0,40-49,10.0,Major Cities of Australia,0.0768818,7.6881819,391.98105567706
956,Bevvy,Openshaw,Female,68,Financial Services,Affluent Customer,Yes,10,902 Westend Lane,2318,NSW,3,486,46.0,40-49,11.0,Inner Regional Australia,0.9231182,92.3118181,457.38034432294
957,Carr,Hopkynson,Male,64,Manufacturing,Affluent Customer,No,16,5990 Fairfield Pass,2318,NSW,6,888,50.0,40-49,10.0,Major Cities of Australia,0.0768818,7.6881819,448.88575567706
958,Carr,Hopkynson,Male,64,Manufacturing,Affluent Customer,No,16,5990 Fairfield Pass,2318,NSW,6,888,50.0,40-49,11.0,Inner Regional Australia,0.9231182,92.3118181,514.2850443229399
959,Penrod,Tomasicchio,Male,5,Health,High Net Worth,No,19,30 Harper Trail,2318,NSW,9,899,53.0,50-59,10.0,Major Cities of Australia,0.0768818,7.6881819,386.30575567706
960,Penrod,Tomasicchio,Male,5,Health,High Net Worth,No,19,30 Harper Trail,2318,NSW,9,899,53.0,50-59,11.0,Inner Regional Australia,0.9231182,92.3118181,451.70504432294
961,Alexina,Mabley,Female,72,Manufacturing,Mass Customer,Yes,10,9 Rieder Junction,2573,NSW,9,486,46.0,40-49,11.0,Inner Regional Australia,1.0,100.0,573.6895
962,Dawn,Pyffe,Female,56,Retail,Mass Customer,No,11,734 Veith Way,3155,VIC,8,492,56.0,50-59,20.0,Major Cities of Australia,1.0,100.0,650.0566999999999
963,Perry,Whitehurst,Male,79,Manufacturing,High Net Worth,Yes,8,0 Nelson Crossing,3155,VIC,7,524,41.0,40-49,20.0,Major Cities of Australia,1.0,100.0,636.7379999999999
964,Cariotta,Borsi,Female,10,Entertainment,Affluent Customer,Yes,17,2336 Continental Point,2527,NSW,7,502,47.0,40-49,10.0,Major Cities of Australia,0.9683674,96.8367447,414.33958477858
965,Cariotta,Borsi,Female,10,Entertainment,Affluent Customer,Yes,17,2336 Continental Point,2527,NSW,7,502,47.0,40-49,11.0,Inner Regional Australia,0.0316326,3.1632553,281.45161522142
966,Killian,Nettles,Male,44,Financial Services,Affluent Customer,No,4,16 Pepper Wood Junction,3803,VIC,7,507,41.0,40-49,20.0,Major Cities of Australia,1.0,100.0,479.8066
967,Fredia,Favelle,Female,94,Financial Services,Mass Customer,Yes,19,4 Arapahoe Terrace,4014,QLD,8,507,47.0,40-49,30.0,Major Cities of Australia,1.0,100.0,647.3752999999999
968,Jammal,Devenny,Male,57,Retail,High Net Worth,No,12,18 Sage Plaza,3152,VIC,9,507,22.0,18-29,20.0,Major Cities of Australia,1.0,100.0,537.9639999999999
969,Andree,Breeds,Female,31,Financial Services,Affluent Customer,Yes,11,93 Scofield Pass,3152,VIC,6,637,67.0,60-69,20.0,Major Cities of Australia,1.0,100.0,565.4472999999999
970,Adriane,Richardson,Female,81,Manufacturing,High Net Worth,No,9,4 Randy Street,3070,VIC,8,513,46.0,40-49,20.0,Major Cities of Australia,1.0,100.0,580.5448
971,Jodi,Lermit,Female,94,Health,Mass Customer,Yes,10,05 Corry Center,4021,QLD,2,513,68.0,60-69,30.0,Major Cities of Australia,1.0,100.0,740.861
972,Emelia,Ackwood,Female,72,Financial Services,Mass Customer,Yes,10,1 South Street,4183,QLD,9,515,33.0,30-39,33.0,Remote Australia,1.0,99.9999995,647.7112
973,Andee,Huke,Female,91,Manufacturing,Mass Customer,No,9,4810 Kim Park,3858,VIC,2,515,50.0,40-49,21.0,Inner Regional Australia,0.905158,90.5157988,592.1312599486
974,Andee,Huke,Female,91,Manufacturing,Mass Customer,No,9,4810 Kim Park,3858,VIC,2,515,50.0,40-49,22.0,Outer Regional Australia,0.094842,9.4842012,569.9193400514
975,Isa,Fominov,Male,75,Financial Services,Mass Customer,Yes,5,80388 Ryan Place,2010,NSW,9,515,20.0,18-29,10.0,Major Cities of Australia,1.0,100.0,494.563
976,Darlleen,Shalcras,Female,77,Health,Mass Customer,No,11,383 Graceland Avenue,2010,NSW,10,801,41.0,40-49,10.0,Major Cities of Australia,1.0,100.0,513.755
977,Sim,Constantinou,Male,91,Property,Mass Customer,No,5,41002 Loomis Park,2010,NSW,9,944,29.0,18-29,10.0,Major Cities of Australia,1.0,100.0,573.3166
978,Sylas,Duffill,Male,56,Property,Mass Customer,Yes,14,21875 Grover Drive,2010,NSW,9,1000,66.0,60-69,10.0,Major Cities of Australia,1.0,100.0,710.3231999999999
979,Maddalena,Angood,Female,79,Manufacturing,Affluent Customer,No,12,1 Bluejay Court,2320,NSW,4,515,22.0,18-29,10.0,Major Cities of Australia,0.9333184,93.3318368,423.62752590528
980,Maddalena,Angood,Female,79,Manufacturing,Affluent Customer,No,12,1 Bluejay Court,2320,NSW,4,515,22.0,18-29,11.0,Inner Regional Australia,0.0666816,6.6681632,298.53527409472
981,Chryste,Oddboy,Female,44,Manufacturing,High Net Worth,Yes,4,2115 Maryland Alley,2320,NSW,9,947,33.0,30-39,10.0,Major Cities of Australia,0.9333184,93.3318368,492.02522590528
982,Chryste,Oddboy,Female,44,Manufacturing,High Net Worth,Yes,4,2115 Maryland Alley,2320,NSW,9,947,33.0,30-39,11.0,Inner Regional Australia,0.0666816,6.6681632,366.93297409472
983,Sofie,Worsfold,Female,87,Retail,Mass Customer,Yes,9,7 Maple Wood Plaza,4125,QLD,6,520,67.0,60-69,30.0,Major Cities of Australia,0.9979425,99.7942537,799.27008192725
984,Sofie,Worsfold,Female,87,Retail,Mass Customer,Yes,9,7 Maple Wood Plaza,4125,QLD,6,520,67.0,60-69,31.0,Inner Regional Australia,0.0020575,0.2057463,659.8039180727499
985,Angele,Cadore,Female,5,Financial Services,Mass Customer,Yes,7,85894 Amoth Court,4125,QLD,7,939,67.0,60-69,30.0,Major Cities of Australia,0.9979425,99.7942537,622.96568192725
986,Angele,Cadore,Female,5,Financial Services,Mass Customer,Yes,7,85894 Amoth Court,4125,QLD,7,939,67.0,60-69,31.0,Inner Regional Australia,0.0020575,0.2057463,483.49951807275
987,Free,Rowland,Male,42,Financial Services,Mass Customer,Yes,12,24929 Spaight Junction,3796,VIC,8,520,65.0,60-69,20.0,Major Cities of Australia,1.0,100.0,656.5908999999999
988,Worthington,Cohane,Male,60,Entertainment,High Net Worth,No,2,846 Daystar Lane,2000,NSW,12,520,31.0,30-39,10.0,Major Cities of Australia,1.0,100.0,434.08389999999997
989,Antony,Tuma,Male,11,Telecommunications,High Net Worth,Yes,13,93264 Almo Plaza,3078,VIC,10,526,68.0,60-69,20.0,Major Cities of Australia,1.0,100.0,713.0779
990,Hilario,McCulloch,Male,61,Retail,Mass Customer,No,8,799 Luster Road,3051,VIC,8,530,36.0,30-39,20.0,Major Cities of Australia,1.0,100.0,618.4999
991,Jim,Haddrell,Male,55,Financial Services,Mass Customer,No,9,53 Dryden Trail,2358,NSW,3,530,66.0,60-69,11.0,Inner Regional Australia,0.6418776,64.1877555,529.79919908792
992,Jim,Haddrell,Male,55,Financial Services,Mass Customer,No,9,53 Dryden Trail,2358,NSW,3,530,66.0,60-69,12.0,Outer Regional Australia,0.3581224,35.8122445,566.14700091208
993,Gretel,Paschke,Female,10,Financial Services,Mass Customer,Yes,17,72 Melrose Street,4074,QLD,7,536,65.0,60-69,30.0,Major Cities of Australia,1.0,100.0,621.3803
994,Jethro,Mertel,Male,16,Argiculture,Mass Customer,Yes,15,3460 Dapin Street,2262,NSW,6,536,43.0,40-49,10.0,Major Cities of Australia,1.0,100.0,478.8713
995,Dwain,Hatch,Male,62,Health,Affluent Customer,No,15,5 Hovde Lane,3028,VIC,8,536,27.0,18-29,20.0,Major Cities of Australia,1.0,100.0,466.1224
996,Bertine,Smalles,Female,85,Financial Services,Mass Customer,Yes,9,7 Johnson Hill,3028,VIC,8,708,38.0,30-39,20.0,Major Cities of Australia,1.0,100.0,570.0926
997,Lucretia,D'Agostini,Female,41,Manufacturing,High Net Worth,No,15,4 Gale Center,3185,VIC,7,536,43.0,40-49,20.0,Major Cities of Australia,1.0,100.0,526.2764999999999
998,Claude,Bowstead,Female,37,Manufacturing,Mass Customer,No,7,5263 Stone Corner Crossing,2217,NSW,12,536,24.0,18-29,10.0,Major Cities of Australia,1.0,100.0,443.73249999999996
999,Terrence,Dalligan,Male,60,Manufacturing,High Net Worth,Yes,2,240 Main Hill,3200,VIC,6,544,24.0,18-29,20.0,Major Cities of Australia,1.0,100.0,554.5775
1000,Sammy,Borsi,Female,99,Financial Services,Mass Customer,No,5,0 Kipling Way,2289,NSW,7,546,49.0,40-49,10.0,Major Cities of Australia,1.0,100.0,549.1265999999999
1001,Morganica,Ainsbury,Female,37,Entertainment,High Net Worth,Yes,9,1 Raven Way,2151,NSW,10,546,49.0,40-49,10.0,Major Cities of Australia,1.0,100.0,479.91179999999997
1002,Reiko,Degenhardt,Female,83,Financial Services,High Net Worth,Yes,5,50897 Northfield Road,4280,QLD,6,552,46.0,40-49,30.0,Major Cities of Australia,0.5244139,52.441388,553.41356132263
1003,Reiko,Degenhardt,Female,83,Financial Services,High Net Worth,Yes,5,50897 Northfield Road,4280,QLD,6,552,46.0,40-49,31.0,Inner Regional Australia,0.4755861,47.558612,519.27123867737
1004,Manny,Mandy,Male,36,Argiculture,Mass Customer,No,16,6 Union Center,4280,QLD,7,820,45.0,40-49,30.0,Major Cities of Australia,0.5244139,52.441388,483.74986132263
1005,Manny,Mandy,Male,36,Argiculture,Mass Customer,No,16,6 Union Center,4280,QLD,7,820,45.0,40-49,31.0,Inner Regional Australia,0.4755861,47.558612,449.60753867737
1006,Worthington,Ahmed,Male,79,Financial Services,High Net Worth,No,13,39408 Manufacturers Road,3335,VIC,3,555,49.0,40-49,20.0,Major Cities of Australia,1.0,100.0,572.2631
1007,Chico,Dye,Male,46,Manufacturing,High Net Worth,No,13,168 Schlimgen Center,2526,NSW,9,555,28.0,18-29,10.0,Major Cities of Australia,1.0,99.9999994,477.8852
1008,Davidde,Cockroft,Male,70,Manufacturing,High Net Worth,No,8,8 Kim Avenue,2158,NSW,12,555,74.0,70+,10.0,Major Cities of Australia,0.9576667,95.7666742,665.7466417403899
1009,Davidde,Cockroft,Male,70,Manufacturing,High Net Worth,No,8,8 Kim Avenue,2158,NSW,12,555,74.0,70+,11.0,Inner Regional Australia,0.0423333,4.2333258,535.23875825961
1010,Donn,Chaney,Male,15,Financial Services,Mass Customer,No,13,4 Schlimgen Trail,4701,QLD,3,561,71.0,70+,31.0,Inner Regional Australia,0.9961226,99.6122582,613.7578877544199
1011,Donn,Chaney,Male,15,Financial Services,Mass Customer,No,13,4 Schlimgen Trail,4701,QLD,3,561,71.0,70+,32.0,Outer Regional Australia,0.0038774,0.3877418,571.31331224558
1012,Yorgos,Dewhurst,Male,6,Argiculture,Affluent Customer,No,16,4 Talmadge Road,4701,QLD,1,760,71.0,70+,31.0,Inner Regional Australia,0.9961226,99.6122582,518.03648775442
1013,Yorgos,Dewhurst,Male,6,Argiculture,Affluent Customer,No,16,4 Talmadge Road,4701,QLD,1,760,71.0,70+,32.0,Outer Regional Australia,0.0038774,0.3877418,475.59191224558003
1014,Kamila,Parsonage,Female,80,Property,Mass Customer,No,5,31 Mccormick Court,4131,QLD,8,562,68.0,60-69,30.0,Major Cities of Australia,1.0,100.0,737.0141
1015,Barth,Sapshed,Male,4,Financial Services,Mass Customer,Yes,13,65 Milwaukee Lane,4520,QLD,10,563,27.0,18-29,30.0,Major Cities of Australia,0.4820457,48.2045689,455.12192177469
1016,Barth,Sapshed,Male,4,Financial Services,Mass Customer,Yes,13,65 Milwaukee Lane,4520,QLD,10,563,27.0,18-29,31.0,Inner Regional Australia,0.5179543,51.7954311,430.40327822531003
1017,Olive,Mozzi,Female,87,Retail,Affluent Customer,Yes,20,26667 Rigney Place,2567,NSW,9,563,66.0,60-69,10.0,Major Cities of Australia,1.0,100.0,674.9814
1018,Catha,Davitt,Female,79,Property,High Net Worth,Yes,6,192 South Junction,2567,NSW,7,843,63.0,60-69,10.0,Major Cities of Australia,1.0,100.0,663.4896
1019,Benedict,Rosas,Male,73,Financial Services,High Net Worth,Yes,15,898 Muir Court,2142,NSW,6,563,66.0,60-69,10.0,Major Cities of Australia,1.0,100.0,633.4034999999999
1020,Maurizia,Ritmeyer,Female,95,Entertainment,Mass Customer,Yes,3,0 Express Lane,2142,NSW,6,684,41.0,40-49,10.0,Major Cities of Australia,1.0,100.0,539.4063
1021,Virginia,De Antoni,Female,17,Telecommunications,High Net Worth,Yes,12,88093 Pierstorff Plaza,2030,NSW,10,563,57.0,50-59,10.0,Major Cities of Australia,1.0,100.0,609.4138
1022,Nicolas,O'Donnell,Male,40,Financial Services,Mass Customer,Yes,14,3319 Anthes Crossing,3177,VIC,7,568,35.0,30-39,20.0,Major Cities of Australia,1.0,100.0,545.8175
1023,Oswald,MacCarlich,Male,81,Entertainment,Mass Customer,No,14,16 Mosinee Place,4717,QLD,1,568,30.0,18-29,32.0,Outer Regional Australia,1.0,100.0,587.8293
1024,Ailyn,Howgate,Female,66,Manufacturing,Mass Customer,Yes,2,197 Northport Plaza,4213,QLD,7,568,20.0,18-29,30.0,Major Cities of Australia,0.9649124,96.4912426,567.73564835508
1025,Ailyn,Howgate,Female,66,Manufacturing,Mass Customer,Yes,2,197 Northport Plaza,4213,QLD,7,568,20.0,18-29,31.0,Inner Regional Australia,0.0350876,3.5087574,435.61615164491997
1026,Esdras,Birchett,Male,81,Entertainment,Mass Customer,Yes,21,5287 Clarendon Plaza,2258,NSW,9,568,71.0,70+,10.0,Major Cities of Australia,0.9054689,90.5468906,657.72273566613
1027,Esdras,Birchett,Male,81,Entertainment,Mass Customer,Yes,21,5287 Clarendon Plaza,2258,NSW,9,568,71.0,70+,11.0,Inner Regional Australia,0.0945311,9.4531094,538.82486433387
1028,Jesse,Crosio,Male,75,Financial Services,Mass Customer,Yes,13,9313 Mayer Street,3133,VIC,8,575,27.0,18-29,20.0,Major Cities of Australia,1.0,100.0,554.8387
1029,Cordi,Thornton,Female,47,Telecommunications,Mass Customer,No,11,2978 Mccormick Center,2028,NSW,10,575,49.0,40-49,10.0,Major Cities of Australia,1.0,99.9999998,597.4778
1030,Flin,Yoskowitz,Male,9,Health,Mass Customer,Yes,11,9940 Manley Drive,2574,NSW,7,583,26.0,18-29,11.0,Inner Regional Australia,1.0,100.0,433.41189999999995
1031,Noel,Sturch,Female,26,Health,Mass Customer,No,10,0736 West Crossing,3585,VIC,1,583,70.0,60-69,22.0,Outer Regional Australia,1.0,100.0,637.5202999999999
1032,Letizia,Poore,Female,27,Manufacturing,Affluent Customer,No,15,95796 Mcbride Drive,3677,VIC,3,583,83.0,70+,21.0,Inner Regional Australia,1.0,100.0,601.6619
1033,Raynard,Borsi,Male,32,Health,Affluent Customer,No,14,20187 Loomis Court,4132,QLD,6,587,25.0,18-29,30.0,Major Cities of Australia,1.0,100.0,461.26120000000003
1034,Delcina,Hursey,Female,22,Financial Services,Mass Customer,Yes,7,804 Washington Point,4132,QLD,4,620,53.0,50-59,30.0,Major Cities of Australia,1.0,100.0,590.9615
1035,Wendye,Kleinplatz,Female,48,Manufacturing,Affluent Customer,No,14,01 Reindahl Circle,4132,QLD,3,643,25.0,18-29,30.0,Major Cities of Australia,1.0,100.0,478.1324
1036,Jacklin,Duchant,Female,77,Argiculture,Mass Customer,No,17,9 Memorial Road,4132,QLD,4,939,81.0,70+,30.0,Major Cities of Australia,1.0,100.0,676.0382
1037,Ethelred,Sissel,Male,83,Health,High Net Worth,No,18,65 Rutledge Parkway,2539,NSW,8,587,47.0,40-49,11.0,Inner Regional Australia,0.9860056,98.6005587,521.62385898552
1038,Ethelred,Sissel,Male,83,Health,High Net Worth,No,18,65 Rutledge Parkway,2539,NSW,8,587,47.0,40-49,12.0,Outer Regional Australia,0.0139944,1.3994413,481.42954101448
1039,Dena,Pabst,Female,39,Manufacturing,High Net Worth,Yes,17,02023 Loeprich Drive,3037,VIC,7,590,34.0,30-39,20.0,Major Cities of Australia,1.0,100.0,532.5701
1040,Levin,Coxen,Male,13,Property,Mass Customer,No,20,32 Hazelcrest Court,2753,NSW,8,594,66.0,60-69,10.0,Major Cities of Australia,0.7964377,79.6437709,599.97619056109
1041,Levin,Coxen,Male,13,Property,Mass Customer,No,20,32 Hazelcrest Court,2753,NSW,8,594,66.0,60-69,11.0,Inner Regional Australia,0.2035623,20.3562291,505.3294094389099
1042,Esther,McOnie,Female,59,Financial Services,Mass Customer,No,14,844 Forster Place,2096,NSW,12,599,82.0,70+,10.0,Major Cities of Australia,1.0,100.0,625.1818999999999
1043,Anson,Dearnaly,Male,68,Health,Affluent Customer,Yes,11,6060 Veith Crossing,2103,NSW,11,602,24.0,18-29,10.0,Major Cities of Australia,1.0,100.0,467.8832
1044,Rozamond,Sommer,Female,27,IT,Affluent Customer,Yes,12,608 Dapin Court,3129,VIC,10,604,55.0,50-59,20.0,Major Cities of Australia,1.0,100.0,552.5925
1045,Jamison,Cashin,Male,70,Health,Mass Customer,Yes,5,7 Dunning Avenue,2477,NSW,8,609,51.0,50-59,11.0,Inner Regional Australia,1.0,100.0,590.1116
1046,Truman,Arlett,Male,58,Manufacturing,High Net Worth,Yes,16,3 Spohn Circle,2477,NSW,5,648,63.0,60-69,11.0,Inner Regional Australia,1.0,100.0,629.9438999999999
1047,Sheilakathryn,Huff,Female,45,Financial Services,High Net Worth,Yes,14,04 Miller Drive,2477,NSW,6,921,63.0,60-69,11.0,Inner Regional Australia,1.0,100.0,528.0262999999999
1048,Nicol,Swinford,Male,65,Property,High Net Worth,No,16,976 Roxbury Alley,4157,QLD,7,609,45.0,40-49,30.0,Major Cities of Australia,1.0,100.0,647.3793
1049,Agna,Cowpe,Female,88,Property,Mass Customer,Yes,7,2 Main Lane,4114,QLD,3,612,53.0,50-59,30.0,Major Cities of Australia,1.0,100.0,732.4390999999999
1050,Lucius,Hatchell,Male,37,Retail,Mass Customer,Yes,14,432 Ronald Regan Court,3782,VIC,8,612,70.0,60-69,20.0,Major Cities of Australia,1.0,100.0,756.5834
1051,Hyman,Petrolli,Male,8,Financial Services,Affluent Customer,Yes,4,290 Menomonie Circle,3782,VIC,7,715,56.0,50-59,20.0,Major Cities of Australia,1.0,100.0,536.0858
1052,Farlie,Brookz,Male,62,Health,Mass Customer,Yes,6,6692 Independence Way,2070,NSW,12,615,58.0,50-59,10.0,Major Cities of Australia,1.0,100.0,635.4827999999999
1053,Mariette,Borsi,Female,47,Property,Affluent Customer,Yes,17,770 Farmco Point,2049,NSW,11,617,65.0,60-69,10.0,Major Cities of Australia,1.0,100.0,610.4897
1054,Nolly,Ivanchikov,Male,13,Manufacturing,High Net Worth,Yes,11,6792 Kropf Hill,2049,NSW,11,948,28.0,18-29,10.0,Major Cities of Australia,1.0,100.0,483.1185
1055,Beverlee,Ungerechts,Female,49,Manufacturing,Mass Customer,No,8,602 Toban Center,4020,QLD,7,617,48.0,40-49,30.0,Major Cities of Australia,1.0,100.0,613.5073
1056,Ewell,Paulusch,Male,31,Manufacturing,Mass Customer,Yes,8,8194 Lien Street,4032,QLD,7,620,24.0,18-29,30.0,Major Cities of Australia,1.0,100.0,583.5554
1057,Ross,Vidgen,Male,17,Retail,Affluent Customer,No,12,2874 Bay Hill,4032,QLD,9,682,74.0,70+,30.0,Major Cities of Australia,1.0,100.0,692.2225
1058,Terrel,Keynd,Male,30,Manufacturing,Mass Customer,No,9,65 David Pass,4221,QLD,7,626,60.0,50-59,30.0,Major Cities of Australia,1.0,100.0,671.7488999999999
1059,Augie,Swallwell,Male,42,Property,Affluent Customer,Yes,13,7 Golden Leaf Avenue,2400,NSW,2,626,82.0,70+,12.0,Outer Regional Australia,0.9779915,97.7991479,738.76959730055
1060,Augie,Swallwell,Male,42,Property,Affluent Customer,Yes,13,7 Golden Leaf Avenue,2400,NSW,2,626,82.0,70+,13.0,Remote Australia,0.0220085,2.2008521,668.15220269945
1061,Dillon,Bannister,Male,7,Financial Services,Mass Customer,No,11,43 Dayton Drive,2062,NSW,9,626,76.0,70+,10.0,Major Cities of Australia,1.0,100.0,582.4500999999999
1062,Osbourn,Gherardini,Male,43,Financial Services,High Net Worth,Yes,16,5 Dryden Road,2782,NSW,7,626,34.0,30-39,10.0,Major Cities of Australia,1.0,100.0,485.0043
1063,Reinhard,Oscroft,Male,23,Health,High Net Worth,No,18,045 Magdeline Court,3690,VIC,1,634,71.0,70+,21.0,Inner Regional Australia,1.0,100.0,579.8856
1064,Dmitri,Borsi,Male,72,Financial Services,High Net Worth,Yes,15,4 Mallory Pass,3690,VIC,4,810,31.0,30-39,21.0,Inner Regional Australia,1.0,100.0,511.8377
1065,Menard,Venmore,Male,97,Retail,High Net Worth,No,8,5 Hoard Trail,2197,NSW,10,637,43.0,40-49,10.0,Major Cities of Australia,1.0,100.0,622.4591
1066,Kata,Harrop,Female,70,Retail,Affluent Customer,Yes,13,2 Ridgeway Avenue,2196,NSW,10,637,71.0,70+,10.0,Major Cities of Australia,1.0,100.0,674.6335
1067,Burk,Wortley,Male,22,Health,Mass Customer,No,6,04 Union Crossing,2196,NSW,10,997,20.0,18-29,10.0,Major Cities of Australia,1.0,100.0,413.4661
1068,Pierrette,Gummie,Female,18,Retail,Affluent Customer,No,14,29 Maple Trail,3143,VIC,8,637,55.0,50-59,20.0,Major Cities of Australia,1.0,100.0,554.1716
1069,Demott,Mullaly,Male,42,Property,Mass Customer,No,13,28 Hazelcrest Drive,2525,NSW,8,642,39.0,30-39,10.0,Major Cities of Australia,1.0,100.0,556.3428
1070,Austine,Speedy,Female,38,Argiculture,High Net Worth,Yes,14,69 Sunfield Terrace,2558,NSW,8,646,81.0,70+,10.0,Major Cities of Australia,1.0,100.0,579.3765999999999
1071,Sindee,Jasik,Female,18,Health,Mass Customer,Yes,15,0689 Melby Park,4030,QLD,9,648,79.0,70+,30.0,Major Cities of Australia,1.0,100.0,698.2068999999999
1072,Leticia,Hovenden,Female,98,Retail,Mass Customer,Yes,1,54782 Lake View Parkway,3178,VIC,9,653,24.0,18-29,20.0,Major Cities of Australia,1.0,100.0,620.8367999999999
1073,Dolorita,Strutton,Female,7,Manufacturing,Affluent Customer,No,17,07 Acker Pass,3178,VIC,8,904,30.0,18-29,20.0,Major Cities of Australia,1.0,100.0,416.8047
1074,Annabelle,Hanwell,Female,11,Manufacturing,High Net Worth,Yes,15,99 Sherman Parkway,3083,VIC,12,655,70.0,60-69,20.0,Major Cities of Australia,1.0,100.0,632.5080999999999
1075,Darryl,Hovee,Female,2,Financial Services,Mass Customer,Yes,19,381 Emmet Terrace,2047,NSW,12,655,77.0,70+,10.0,Major Cities of Australia,1.0,100.0,586.2699
1076,Nicol,Bertot,Female,25,Financial Services,Affluent Customer,Yes,18,7 Elgar Hill,3060,VIC,5,658,44.0,40-49,20.0,Major Cities of Australia,1.0,100.0,475.6738
